Date,Close,High,Low,Open,Volume,nifty100_return
2023-03-06,17506.30078125,17586.05078125,17467.80078125,17475.25,5854900,0.006922346372103982
2023-03-08,17552.94921875,17564.400390625,17399.05078125,17463.900390625,4583500,0.002664665601425309
2023-03-09,17398.30078125,17582.30078125,17382.0,17578.25,4325700,-0.008810396223035033
2023-03-10,17244.30078125,17269.099609375,17147.0,17261.400390625,4158000,-0.008851439110994397
2023-03-13,16997.30078125,17358.55078125,16960.0,17257.25,4546500,-0.014323572937707474
2023-03-14,16887.05078125,17060.05078125,16826.099609375,17003.349609375,5209300,-0.006486324000432919
2023-03-15,16825.05078125,17044.099609375,16795.5,17002.75,4298500,-0.0036714522152583307
2023-03-16,16852.25,16923.849609375,16696.25,16844.75,10267700,0.001616590588856326
2023-03-17,16964.80078125,17014.30078125,16843.0,16981.099609375,8283600,0.0066786797756976934
2023-03-20,16852.900390625,16922.75,16700.25,16920.900390625,5116000,-0.00659603328491043
2023-03-21,16970.5,16990.44921875,16876.69921875,16926.25,4499700,0.006978004180242969
2023-03-22,17026.19921875,17075.099609375,16987.5,17041.900390625,0,0.00328212007601425
2023-03-23,16958.150390625,17075.69921875,16929.5,16977.44921875,4246900,-0.003996712786613066
2023-03-24,16831.80078125,16998.400390625,16806.099609375,16966.69921875,4880700,-0.00745067159239543
2023-03-27,16849.30078125,16953.55078125,16802.55078125,16870.30078125,4806300,0.001039698617363305
2023-03-28,16795.349609375,16905.30078125,16758.099609375,16884.75,4868100,-0.003201982834506567
2023-03-29,16918.05078125,16962.69921875,16791.30078125,16808.849609375,6676600,0.007305663456181222
2023-03-31,17186.150390625,17206.849609375,17036.099609375,17043.0,5948700,0.015846956179616845
2023-04-03,17224.75,17256.19921875,17141.44921875,17256.19921875,4180100,0.0022459718143776897
2023-04-05,17373.94921875,17387.80078125,17232.650390625,17245.650390625,4565000,0.008661909098825804
2023-04-06,17414.650390625,17451.099609375,17321.30078125,17357.55078125,4332800,0.0023426551650718164
2023-04-10,17446.30078125,17510.30078125,17422.900390625,17454.05078125,4428900,0.0018174577103218237
2023-04-11,17540.80078125,17571.05078125,17476.19921875,17528.44921875,4731500,0.005416621046770098
2023-04-12,17626.900390625,17638.94921875,17539.94921875,17582.80078125,4042800,0.004908533564045525
2023-04-13,17635.150390625,17647.69921875,17546.55078125,17624.44921875,4411900,0.0004680346412115899
2023-04-17,17543.44921875,17667.30078125,17411.55078125,17667.30078125,5124000,-0.005199908696199684
2023-04-18,17510.849609375,17600.55078125,17457.44921875,17600.55078125,4180800,-0.0018582212065890724
2023-04-19,17455.44921875,17513.849609375,17421.80078125,17507.44921875,4638400,-0.0031637751371778045
2023-04-20,17459.849609375,17515.5,17422.19921875,17476.05078125,3543700,0.0002520926599971496
2023-04-21,17455.25,17493.19921875,17388.55078125,17476.099609375,4533700,-0.00026343923217586607
2023-04-24,17564.400390625,17574.849609375,17446.099609375,17532.599609375,4124700,0.006253155390212095
2023-04-25,17600.05078125,17633.400390625,17546.80078125,17582.19921875,6285500,0.0020296958525283237
2023-04-26,17645.55078125,17657.69921875,17549.69921875,17598.30078125,4103700,0.0025852198135969395
2023-04-27,17739.94921875,17755.150390625,17631.69921875,17646.44921875,4652500,0.0053497019543480295
2023-04-28,17903.94921875,17926.05078125,17726.69921875,17777.400390625,7132300,0.009244671333481724
2023-05-02,17989.30078125,18020.599609375,17943.5,17964.349609375,5336300,0.004767191945038274
2023-05-03,17941.099609375,17971.25,17895.349609375,17958.150390625,4516300,-0.0026794355412211868
2023-05-04,18099.75,18110.30078125,17923.44921875,17938.599609375,5084900,0.008842846541139426
2023-05-05,17939.25,18076.69921875,17925.55078125,17982.05078125,4807700,-0.008867525794555187
2023-05-08,18118.5,18137.0,17966.25,17984.55078125,4865600,0.009992056524102289
2023-05-09,18114.05078125,18198.849609375,18078.19921875,18154.849609375,5308800,-0.00024556220161708886
2023-05-10,18170.849609375,18182.400390625,18064.599609375,18158.05078125,4199300,0.0031356226617069716
2023-05-11,18174.25,18242.349609375,18146.650390625,18218.80078125,4403600,0.00018713437720840886
2023-05-12,18181.94921875,18212.150390625,18070.099609375,18152.69921875,4400400,0.00042363336863959766
2023-05-15,18258.099609375,18317.69921875,18157.900390625,18202.849609375,4120000,0.004188241299589057
2023-05-16,18162.25,18291.69921875,18141.69921875,18291.599609375,4956200,-0.005249703497388292
2023-05-17,18056.69921875,18186.75,17991.849609375,18178.599609375,4332500,-0.0058115476469049465
2023-05-18,17985.75,18165.650390625,17964.349609375,18156.75,4894900,-0.003929246308557177
2023-05-19,18060.349609375,18074.5,17911.69921875,18034.5,4984600,0.004147706343911262
2023-05-22,18180.900390625,18199.5,18040.44921875,18065.650390625,5723500,0.006674886359199883
2023-05-23,18219.80078125,18287.44921875,18197.80078125,18236.5,5014000,0.0021396294896955936
2023-05-24,18170.0,18267.80078125,18149.30078125,18178.55078125,4464800,-0.0027333329188347077
2023-05-25,18213.599609375,18230.349609375,18102.150390625,18158.30078125,5436600,0.0023995382154651246
2023-05-26,18393.05078125,18400.69921875,18223.30078125,18256.150390625,4543600,0.009852592333402965
2023-05-29,18490.25,18532.25,18472.599609375,18512.5,4721600,0.005284562083038846
2023-05-30,18516.94921875,18546.900390625,18470.099609375,18500.150390625,4248400,0.0014439620205244363
2023-05-31,18438.30078125,18484.5,18380.25,18479.150390625,13086600,-0.004247375556895805
2023-06-01,18405.69921875,18493.25,18383.80078125,18482.849609375,4656600,-0.0017681435446129656
2023-06-02,18457.0,18492.05078125,18402.69921875,18469.25,6001900,0.002787222622748331
2023-06-05,18513.849609375,18554.900390625,18502.69921875,18529.94921875,4944800,0.0030801110351086347
2023-06-06,18527.849609375,18550.650390625,18459.80078125,18525.349609375,4181200,0.0007561906516142525
2023-06-07,18659.650390625,18671.599609375,18566.099609375,18596.05078125,4694800,0.007113657765405623
2023-06-08,18562.94921875,18706.05078125,18546.099609375,18665.400390625,5312200,-0.005182367828476808
2023-06-09,18502.099609375,18607.150390625,18493.099609375,18588.19921875,4268800,-0.003278014105298377
2023-06-12,18545.80078125,18570.19921875,18498.30078125,18537.0,4229400,0.002361957442541085
2023-06-13,18668.0,18679.25,18581.400390625,18581.80078125,4554700,0.006589050545261044
2023-06-14,18705.25,18719.5,18644.75,18700.25,4892600,0.0019953931862009
2023-06-15,18653.599609375,18757.44921875,18633.650390625,18727.30078125,4858900,-0.002761277749562252
2023-06-16,18798.55078125,18835.94921875,18683.349609375,18695.349609375,5069800,0.007770680989751089
2023-06-19,18732.80078125,18855.75,18698.25,18847.80078125,4308800,-0.003497610042662469
2023-06-20,18794.599609375,18816.400390625,18651.849609375,18736.30078125,3940500,0.003298963611829686
2023-06-21,18827.80078125,18858.19921875,18774.650390625,18829.69921875,4309700,0.0017665272240456886
2023-06-22,18722.69921875,18850.400390625,18710.30078125,18830.349609375,4587100,-0.005582253802295711
2023-06-23,18595.75,18710.05078125,18580.94921875,18698.94921875,4159600,-0.006780497687153275
2023-06-26,18632.75,18654.94921875,18578.05078125,18600.650390625,3332000,0.001989701948025724
2023-06-27,18751.30078125,18761.5,18662.44921875,18690.94921875,4109800,0.006362495136251978
2023-06-28,18901.19921875,18926.05078125,18795.75,18840.80078125,7002100,0.007994028747589033
2023-06-30,19099.55078125,19110.5,18953.19921875,18999.94921875,5171400,0.010494125806749688
2023-07-03,19223.849609375,19243.099609375,19148.55078125,19159.94921875,4504000,0.006507945110783675
2023-07-04,19270.55078125,19318.69921875,19196.849609375,19305.55078125,3867700,0.0024293350616009235
2023-07-05,19297.94921875,19317.599609375,19239.849609375,19295.349609375,4417800,0.0014217776030904794
2023-07-06,19397.099609375,19410.05078125,19279.650390625,19293.150390625,5048800,0.005137871879601796
2023-07-07,19233.599609375,19426.80078125,19205.25,19333.55078125,4628000,-0.008429095240660489
2023-07-10,19239.80078125,19316.900390625,19213.5,19299.0,4375300,0.00032241348478412313
2023-07-11,19333.599609375,19403.349609375,19288.19921875,19307.349609375,4715800,0.004875249447302554
2023-07-12,19293.69921875,19398.099609375,19274.55078125,19389.400390625,5311200,-0.0020637848838894746
2023-07-13,19304.849609375,19466.400390625,19275.400390625,19400.349609375,6733600,0.0005779291207237414
2023-07-14,19454.0,19482.69921875,19321.69921875,19386.30078125,5338000,0.007726058148237014
2023-07-17,19584.80078125,19602.80078125,19457.75,19500.349609375,4552600,0.006723593155649299
2023-07-18,19605.849609375,19681.650390625,19548.94921875,19657.94921875,4903500,0.001074753241562254
2023-07-19,19690.69921875,19706.80078125,19596.599609375,19658.650390625,4331900,0.004327770082171112
2023-07-20,19811.900390625,19822.94921875,19622.599609375,19694.19921875,4452700,0.006155249771912175
2023-07-21,19602.599609375,19732.25,19562.400390625,19655.25,5419700,-0.010564397010043636
2023-07-24,19540.44921875,19642.80078125,19526.650390625,19610.30078125,4992300,-0.0031705177814924657
2023-07-25,19566.900390625,19593.75,19491.05078125,19593.75,6130600,0.0013536624249979035
2023-07-26,19662.0,19706.349609375,19600.94921875,19623.80078125,4684600,0.004860228624691265
2023-07-27,19566.69921875,19752.44921875,19510.30078125,19731.55078125,5715200,-0.004846952560777162
2023-07-28,19580.650390625,19606.44921875,19498.55078125,19576.650390625,5844800,0.0007130058943018991
2023-07-31,19679.349609375,19697.44921875,19545.0,19598.900390625,5635400,0.005040650682229364
2023-08-01,19659.849609375,19722.099609375,19630.69921875,19712.849609375,5143800,-0.000990886405651814
2023-08-02,19447.099609375,19610.0,19339.75,19590.55078125,5605500,-0.010821547683587007
2023-08-03,19310.900390625,19453.900390625,19222.400390625,19388.55078125,8225200,-0.00700357490246728
2023-08-04,19448.75,19472.5,19378.400390625,19394.75,8660200,0.0071384351110796995
2023-08-07,19521.849609375,19546.150390625,19451.19921875,19509.900390625,6426700,0.003758576225978638
2023-08-08,19497.44921875,19560.55078125,19450.099609375,19554.599609375,5957400,-0.0012499015776292755
2023-08-09,19554.75,19565.69921875,19403.05078125,19510.599609375,5117200,0.002938886036174093
2023-08-10,19463.099609375,19548.900390625,19423.5,19535.55078125,5647100,-0.004686860769122614
2023-08-11,19359.0,19484.400390625,19343.25,19482.30078125,4611900,-0.005348562739968532
2023-08-14,19330.80078125,19363.55078125,19153.69921875,19313.44921875,4550600,-0.001456646456428512
2023-08-16,19358.05078125,19375.05078125,19212.75,19268.05078125,0,0.0014096674166974577
2023-08-17,19264.599609375,19361.599609375,19236.30078125,19350.80078125,4257900,-0.004827509387748674
2023-08-18,19209.349609375,19273.150390625,19157.44921875,19208.25,4358200,-0.0028679547522552085
2023-08-21,19303.400390625,19333.19921875,19205.25,19224.05078125,4087300,0.004896093993942419
2023-08-22,19325.44921875,19364.25,19305.5,19333.05078125,4554400,0.0011422250836028436
2023-08-23,19362.55078125,19397.0,19302.69921875,19371.349609375,4486500,0.0019198292407094364
2023-08-24,19323.349609375,19504.19921875,19306.650390625,19458.349609375,4703500,-0.002024587169215386
2023-08-25,19193.900390625,19278.5,19162.69921875,19242.55078125,6856400,-0.006699108662154285
2023-08-28,19243.650390625,19299.099609375,19183.349609375,19235.900390625,5070000,0.0025919692708367137
2023-08-29,19291.25,19313.150390625,19259.44921875,19311.69921875,5085600,0.002473522871637046
2023-08-30,19307.5,19400.650390625,19295.349609375,19383.69921875,5980200,0.0008423508067127994
2023-08-31,19204.80078125,19338.55078125,19178.0,19331.349609375,8760300,-0.005319136022271187
2023-09-01,19382.94921875,19403.75,19210.150390625,19212.900390625,5826200,0.009276245014419926
2023-09-04,19485.5,19499.75,19382.94921875,19473.400390625,6362448000,0.0052907728381601515
2023-09-05,19531.19921875,19542.80078125,19482.19921875,19525.150390625,5367100,0.00234529361576552
2023-09-06,19578.25,19599.94921875,19464.099609375,19542.0,7063400,0.0024090062634163356
2023-09-07,19690.5,19703.0,19533.150390625,19572.099609375,6183300,0.005733403138687088
2023-09-08,19789.30078125,19834.900390625,19690.5,19741.30078125,5859500,0.005017687780909608
2023-09-11,19970.80078125,19981.0,19841.75,19864.900390625,5471300,0.009171622686738212
2023-09-12,19905.19921875,20082.400390625,19835.05078125,20082.099609375,6629800,-0.0032848739125970194
2023-09-13,19977.80078125,20000.5,19844.75,19900.849609375,4963000,0.003647366786041051
2023-09-14,20024.80078125,20083.69921875,19961.400390625,20040.55078125,4854300,0.002352611306651431
2023-09-15,20108.400390625,20136.30078125,20048.75,20079.75,8106100,0.004174803549270578
2023-09-18,20056.150390625,20115.5,20039.75,20092.94921875,5609000,-0.0025984165316481622
2023-09-20,19832.599609375,19984.150390625,19809.55078125,19919.0,6581600,-0.011146245759829143
2023-09-21,19674.80078125,19784.80078125,19641.19921875,19779.19921875,4658300,-0.007956537782893958
2023-09-22,19614.19921875,19732.80078125,19597.19921875,19679.5,4742000,-0.0030801614295252744
2023-09-25,19606.849609375,19663.0,19539.69921875,19622.05078125,3639000,-0.0003747086125226451
2023-09-26,19606.05078125,19640.94921875,19579.650390625,19615.849609375,3676300,-4.074229878414659e-05
2023-09-27,19654.94921875,19668.0,19498.44921875,19583.400390625,3967600,0.002494048293844253
2023-09-28,19451.650390625,19703.349609375,19421.25,19698.44921875,6022600,-0.010343391166386828
2023-09-29,19577.05078125,19656.44921875,19482.0,19511.44921875,4405600,0.006446773826730867
2023-10-03,19492.69921875,19571.5,19434.44921875,19569.900390625,5458600,-0.00430869610762763
2023-10-04,19376.25,19423.900390625,19277.30078125,19416.05078125,6122200,-0.005973991464352291
2023-10-05,19476.05078125,19504.349609375,19420.80078125,19462.44921875,6346900,0.005150675762854107
2023-10-06,19584.44921875,19606.05078125,19524.69921875,19554.400390625,3908000,0.005565729865746549
2023-10-09,19428.900390625,19504.650390625,19391.75,19462.5,3992800,-0.007942466310264074
2023-10-10,19616.55078125,19640.69921875,19484.75,19485.94921875,4538100,0.009658312454756679
2023-10-11,19736.80078125,19767.150390625,19686.599609375,19695.5,5264600,0.006130027716948927
2023-10-12,19728.099609375,19775.80078125,19709.19921875,19755.94921875,4920300,-0.0004408602980512377
2023-10-13,19691.69921875,19744.30078125,19579.94921875,19598.349609375,4859000,-0.001845103752806554
2023-10-16,19680.650390625,19726.400390625,19636.400390625,19678.099609375,3779600,-0.000561090640389228
2023-10-17,19758.900390625,19792.75,19726.30078125,19787.099609375,3839100,0.003975986486568273
2023-10-18,19611.349609375,19780.0,19600.349609375,19769.349609375,4964200,-0.007467560356749781
2023-10-19,19562.30078125,19613.75,19449.349609375,19490.94921875,4111700,-0.0025010429726648464
2023-10-20,19468.400390625,19533.349609375,19450.30078125,19488.25,4366800,-0.004800068850541406
2023-10-23,19189.099609375,19482.69921875,19162.19921875,19451.400390625,4435900,-0.01434636516847565
2023-10-25,19034.400390625,19264.900390625,18977.150390625,19196.75,4546700,-0.00806182790746579
2023-10-26,18780.599609375,18954.55078125,18743.30078125,18941.400390625,6658100,-0.01333379439548854
2023-10-27,18996.099609375,19024.75,18856.900390625,18859.0,4715000,0.011474607013741256
2023-10-30,19080.849609375,19096.5,18882.400390625,19007.599609375,3767600,0.004461442177223329
2023-10-31,19035.349609375,19175.19921875,19012.349609375,19174.599609375,4510500,-0.002384589833863804
2023-11-01,18942.30078125,19061.94921875,18926.05078125,19028.849609375,4498500,-0.004888212196490049
2023-11-02,19107.25,19128.150390625,19028.150390625,19074.55078125,5034400,0.008707982238001177
2023-11-03,19222.099609375,19256.44921875,19200.30078125,19215.900390625,6069700,0.00601078697222257
2023-11-06,19399.099609375,19410.69921875,19300.349609375,19333.19921875,5702900,0.009208151221611338
2023-11-07,19416.80078125,19433.900390625,19331.55078125,19398.25,5833400,0.0009124738895842643
2023-11-08,19470.099609375,19485.25,19426.44921875,19466.900390625,4758900,0.0027449850634748696
2023-11-09,19413.80078125,19494.44921875,19398.599609375,19489.150390625,4206200,-0.00289155316380052
2023-11-10,19444.80078125,19468.75,19344.900390625,19371.55078125,3505100,0.0015968022104120294
2023-11-13,19475.69921875,19515.19921875,19436.599609375,19508.599609375,4040500,0.0015890333795445244
2023-11-15,19698.400390625,19714.900390625,19611.05078125,19675.5,5704300,0.011434822923358512
2023-11-16,19785.849609375,19884.30078125,19652.599609375,19701.650390625,5007300,0.004439407110011784
2023-11-17,19773.44921875,19835.75,19696.099609375,19704.599609375,5113100,-0.0006267302577254164
2023-11-20,19730.69921875,19795.099609375,19715.150390625,19779.55078125,3593400,-0.002161990026477656
2023-11-21,19806.400390625,19851.80078125,19788.05078125,19807.5,3759300,0.0038367201808571227
2023-11-22,19818.900390625,19849.05078125,19716.94921875,19810.30078125,3743800,0.0006311091239938893
2023-11-23,19819.400390625,19883.44921875,19802.25,19839.69921875,3334100,2.5228443059077676e-05
2023-11-24,19812.099609375,19854.69921875,19792.75,19831.80078125,3439600,-0.00036836539482054675
2023-11-28,19938.400390625,19964.94921875,19832.5,19867.75,5943800,0.006374931670050543
2023-11-29,20136.19921875,20144.599609375,20021.30078125,20037.25,6345300,0.009920496341221163
2023-11-30,20201.0,20226.400390625,20063.400390625,20152.849609375,11787000,0.003218123765365899
2023-12-01,20339.44921875,20365.44921875,20263.099609375,20274.599609375,6576500,0.006853582434037886
2023-12-04,20757.94921875,20773.69921875,20586.75,20687.349609375,9011500,0.02057577840476643
2023-12-05,20949.25,20957.650390625,20783.599609375,20870.400390625,9014000,0.009215784239283265
2023-12-06,21074.150390625,21093.0,20978.099609375,21055.099609375,8402300,0.005962045926465098
2023-12-07,21076.349609375,21102.80078125,21014.19921875,21086.25,7820400,0.00010435622358362373
2023-12-08,21107.19921875,21172.349609375,20981.69921875,21125.19921875,6940400,0.0014637074230956504
2023-12-11,21161.69921875,21181.099609375,21089.30078125,21114.75,5331700,0.0025820574030299692
2023-12-12,21058.25,21203.69921875,21009.900390625,21191.900390625,5143800,-0.004888511913936466
2023-12-13,21099.599609375,21122.150390625,20930.25,21088.349609375,5829600,0.001963582414255649
2023-12-14,21364.30078125,21392.75,21252.69921875,21279.400390625,6880100,0.012545317293954028
2023-12-15,21595.5,21624.75,21411.349609375,21471.19921875,8707700,0.010821754529542371
2023-12-18,21585.25,21644.0,21510.150390625,21585.19921875,5881200,-0.00047463591952023876
2023-12-19,21622.94921875,21672.55078125,21494.400390625,21647.44921875,5595500,0.0017465268528278344
2023-12-20,21267.349609375,21775.75,21206.349609375,21728.650390625,7595500,-0.01644547215911918
2023-12-21,21402.150390625,21435.0,21073.900390625,21135.30078125,6041800,0.006338391183007497
2023-12-22,21508.849609375,21544.19921875,21382.19921875,21461.25,6195000,0.004985443836369674
2023-12-26,21617.05078125,21647.05078125,21504.599609375,21539.400390625,5015000,0.005030542025261875
2023-12-27,21815.44921875,21834.69921875,21678.400390625,21683.900390625,5219000,0.009177867948207075
2023-12-28,21931.75,21951.900390625,21836.94921875,21879.849609375,9112900,0.005331120165521952
2023-12-29,21918.80078125,21944.44921875,21847.5,21903.44921875,6434300,-0.0005904325350234441
2024-01-02,21865.25,21959.55078125,21727.349609375,21955.80078125,5763500,-0.0024431437551916124
2024-01-03,21771.400390625,21890.650390625,21752.55078125,21877.599609375,6962800,-0.004292180943506252
2024-01-04,21934.400390625,21961.400390625,21830.900390625,21865.400390625,6397600,0.007486886331399711
2024-01-05,21974.599609375,22027.0,21882.25,21988.5,6496200,0.0018327019674164724
2024-01-08,21770.75,22024.150390625,21750.25,22016.69921875,5183900,-0.009276601758333336
2024-01-09,21815.150390625,21986.599609375,21788.69921875,21915.650390625,4784300,0.0020394515864174956
2024-01-10,21885.80078125,21907.5,21704.5,21806.099609375,4885700,0.0032385928751315074
2024-01-11,21942.150390625,22004.099609375,21886.650390625,21963.75,5073200,0.0025747108793605644
2024-01-12,22159.25,22192.75,22003.150390625,22065.099609375,6064600,0.009894181085722487
2024-01-15,22338.75,22355.44921875,22202.69921875,22313.0,6311300,0.008100454663402479
2024-01-16,22274.599609375,22367.30078125,22204.55078125,22329.80078125,6314100,-0.0028717090537743184
2024-01-17,21839.94921875,22110.55078125,21819.900390625,21925.599609375,8681700,-0.019513275131646468
2024-01-18,21730.099609375,21799.30078125,21509.099609375,21698.30078125,7701800,-0.005029755713932382
2024-01-19,21916.0,21942.849609375,21849.650390625,21882.80078125,6973700,0.008554971857781979
2024-01-23,21506.80078125,22054.849609375,21464.75,22037.650390625,9063500,-0.018671254733984344
2024-01-24,21746.0,21771.75,21391.80078125,21469.94921875,7813700,0.011122026989645928
2024-01-25,21666.5,21763.650390625,21541.849609375,21763.650390625,8186900,-0.003655844753058024
2024-01-29,22041.599609375,22066.75,21744.19921875,21752.099609375,8319700,0.01731242283594492
2024-01-30,21846.19921875,22120.349609375,21826.05078125,22088.599609375,7744300,-0.008865073047688021
2024-01-31,22051.55078125,22067.150390625,21783.400390625,21823.150390625,8828600,0.009399875943809644
2024-02-01,22039.599609375,22169.849609375,21985.69921875,22123.44921875,8153600,-0.0005419651431118888
2024-02-02,22199.0,22444.75,22155.0,22158.69921875,9837400,0.007232454012331413
2024-02-05,22113.400390625,22329.69921875,22064.150390625,22284.150390625,9156000,-0.0038560119543673554
2024-02-06,22299.30078125,22315.150390625,22074.349609375,22177.05078125,7261000,0.008406684966632882
2024-02-07,22363.69921875,22437.650390625,22261.94921875,22428.650390625,8102400,0.0028879128602161686
2024-02-08,22202.75,22459.94921875,22150.80078125,22456.400390625,10624000,-0.007196896058012547
2024-02-09,22247.55078125,22274.599609375,22044.44921875,22223.150390625,10123800,0.0020178032563533677
2024-02-12,22042.099609375,22301.900390625,22001.69921875,22273.5,7686200,-0.009234777072546385
2024-02-13,22181.599609375,22196.849609375,21934.80078125,22090.5,7249400,0.006328798184936479
2024-02-14,22313.400390625,22336.849609375,21972.30078125,22014.150390625,6786800,0.0059418970485021205
2024-02-15,22405.55078125,22447.55078125,22301.650390625,22398.400390625,8897800,0.004129822842408037
2024-02-16,22540.900390625,22570.19921875,22469.69921875,22516.900390625,7429700,0.006040896325042233
2024-02-20,22685.650390625,22704.349609375,22545.849609375,22604.75,5669200,0.006421660070872859
2024-02-21,22547.599609375,22757.25,22488.5,22743.650390625,6930600,-0.006085379033569649
2024-02-22,22725.400390625,22759.05078125,22389.849609375,22587.150390625,6254100,0.00788557470996043
2024-02-23,22734.30078125,22804.80078125,22704.900390625,22798.650390625,5664500,0.0003916494526834402
2024-02-26,22667.75,22743.400390625,22617.30078125,22698.69921875,4767600,-0.0029273291442016847
2024-02-27,22722.30078125,22753.0,22641.0,22643.650390625,5036300,0.002406537095653416
2024-02-28,22457.650390625,22764.55078125,22421.44921875,22746.400390625,5367600,-0.011647165186871589
2024-02-29,22526.30078125,22609.349609375,22358.19921875,22441.94921875,11544300,0.003056882150666018
2024-03-01,22862.05078125,22874.44921875,22604.650390625,22605.69921875,6184600,0.014904799649992473
2024-03-04,22944.80078125,22985.94921875,22889.349609375,22947.75,6304400,0.003619535307299193
2024-03-05,22900.650390625,22956.94921875,22824.849609375,22927.75,6314400,-0.0019242002162458416
2024-03-06,22988.349609375,23011.55078125,22724.099609375,22878.55078125,11692600,0.0038295514430410904
2024-03-07,23036.05078125,23070.650390625,22970.849609375,23024.05078125,7210400,0.0020750150700485914
2024-03-11,22895.44921875,23073.55078125,22867.44921875,23066.94921875,6110500,-0.00610354456304818
2024-03-12,22840.900390625,22990.05078125,22784.900390625,22901.80078125,5685100,-0.0023825183600384436
2024-03-13,22399.0,22944.05078125,22294.44921875,22928.150390625,9029700,-0.01934689014301627
2024-03-14,22623.69921875,22664.19921875,22296.650390625,22371.349609375,7546600,0.010031662964864463
2024-03-15,22494.69921875,22613.900390625,22367.650390625,22548.55078125,12164500,-0.005701985283338984
2024-03-18,22541.150390625,22607.5,22393.69921875,22462.30078125,6007000,0.002064983017700417
2024-03-19,22274.650390625,22471.900390625,22254.55078125,22449.19921875,5950100,-0.01182282161210546
2024-03-20,22307.75,22383.099609375,22140.19921875,22310.30078125,5526700,0.001485976605448025
2024-03-21,22538.900390625,22583.05078125,22445.150390625,22472.599609375,6321700,0.010361887264515701
2024-03-22,22633.80078125,22709.349609375,22414.5,22476.69921875,6300200,0.00421051555223495
2024-03-26,22601.349609375,22650.400390625,22493.69921875,22494.150390625,6011300,-0.001433748232947396
2024-03-27,22698.5,22793.150390625,22661.69921875,22661.69921875,7109200,0.004298433160146331
2024-03-28,22920.69921875,23090.19921875,22747.55078125,22747.55078125,6430100,0.009789158699914147
2024-04-01,23107.150390625,23161.75,23058.650390625,23065.150390625,5613900,0.00813461972060936
2024-04-02,23138.55078125,23162.55078125,23056.30078125,23124.30078125,7362000,0.0013589036334717974
2024-04-03,23136.599609375,23212.55078125,23038.19921875,23077.69921875,7570100,-8.432558691540137e-05
2024-04-04,23206.0,23327.94921875,23034.0,23304.19921875,8250000,0.0029995933627549043
2024-04-05,23240.55078125,23262.900390625,23128.900390625,23185.30078125,6501300,0.0014888727592001771
2024-04-08,23380.30078125,23422.30078125,23289.25,23324.900390625,5952700,0.006013196559556011
2024-04-09,23348.900390625,23480.400390625,23304.5,23480.099609375,5808100,-0.0013430276590017387
2024-04-10,23474.69921875,23494.80078125,23391.80078125,23431.94921875,6766700,0.005387783836514615
2024-04-12,23254.900390625,23466.80078125,23244.400390625,23412.849609375,8035200,-0.009363222338944377
2024-04-15,22967.099609375,23139.30078125,22908.599609375,23026.69921875,8520000,-0.012375919759519793
2024-04-16,22870.30078125,22944.650390625,22798.19921875,22834.099609375,7200700,-0.004214673588365803
2024-04-18,22740.19921875,23080.5,22702.650390625,22964.05078125,9102200,-0.005688668625060789
2024-04-19,22859.80078125,22896.5,22469.05078125,22591.099609375,7326800,0.005259477340083585
2024-04-22,23078.900390625,23115.650390625,22934.349609375,23067.30078125,6309700,0.009584493385205173
2024-04-23,23116.0,23200.69921875,23098.94921875,23200.44921875,5402400,0.0016075120021779021
2024-04-24,23167.80078125,23230.650390625,23148.30078125,23177.0,5448200,0.0022409059201418113
2024-04-25,23329.80078125,23372.900390625,23092.349609375,23099.44921875,7980200,0.006992463442240471
2024-04-26,23232.099609375,23392.80078125,23200.69921875,23389.19921875,7548300,-0.004187827096814423
2024-04-29,23443.80078125,23457.900390625,23250.900390625,23305.69921875,6718000,0.009112442501304052
2024-04-30,23436.5,23618.69921875,23402.75,23499.75,9489800,-0.0003114162809231269
2024-05-02,23541.30078125,23593.19921875,23421.900390625,23422.900390625,9537700,0.0044716907921404925
2024-05-03,23382.75,23693.5,23234.75,23668.5,8478400,-0.006735005118165827
2024-05-06,23297.75,23466.0,23256.400390625,23458.599609375,9072400,-0.0036351583966812706
2024-05-07,23103.75,23355.80078125,23020.44921875,23350.5,8022200,-0.008326984365442991
2024-05-08,23166.0,23236.650390625,22982.849609375,23040.80078125,7374800,0.002694367797435371
2024-05-09,22790.19921875,23190.400390625,22763.30078125,23114.599609375,7876500,-0.01622208327937491
2024-05-10,22909.099609375,22960.30078125,22784.650390625,22844.25,6481400,0.005217172060838271
2024-05-13,22956.349609375,22988.349609375,22630.849609375,22904.400390625,7332100,0.002062499216715752
2024-05-14,23118.19921875,23162.69921875,22942.25,22979.400390625,6817500,0.0070503199388853854
2024-05-15,23133.849609375,23224.849609375,23078.05078125,23177.80078125,6777900,0.0006769727380975255
2024-05-16,23343.55078125,23370.849609375,22997.5,23258.80078125,8457700,0.009064689855596608
2024-05-17,23444.30078125,23466.0,23307.25,23368.349609375,7702400,0.004315967221273143
2024-05-21,23569.900390625,23625.900390625,23449.75,23450.94921875,9859700,0.005357362138752819
2024-05-22,23633.900390625,23663.400390625,23498.75,23634.5,8125900,0.0027153275550308997
2024-05-23,23982.349609375,24004.849609375,23632.44921875,23662.900390625,9824300,0.014743618826802862
2024-05-24,23980.099609375,24060.75,23926.400390625,23962.19921875,7516500,-9.381899758142964e-05
2024-05-27,23959.849609375,24106.849609375,23903.30078125,24075.0,7615100,-0.0008444502037048274
